mae,rmse,mape_floored,n_rows,n_days,scope,city,feature_set,model,split,fit_seconds,source_censor_date
24.11460110371638,37.51002694703811,52.74304802898316,2208,276,global,austin,calendar,ridge,test,0.09,
67.33094801201526,153.52544846137724,48.767271258636455,1925,275,global,chicago,calendar,ridge,val,0.09,
73.36141017285703,149.81070104583742,45.514527130704536,1932,276,global,chicago,calendar,ridge,test,0.1,
168.04024358910004,365.2688787257523,19.49470651136567,2200,275,global,nyc,calendar,ridge,val,0.1,
212.95417537242852,430.49700542695854,19.417136686544367,2208,276,global,nyc,calendar,ridge,test,0.11,
37.84469642878043,79.27354582376066,89.50549128128621,2192,274,global,sf,calendar,ridge,val,0.11,
40.467048159500536,88.8609911650206,151.41374832460463,2200,275,global,sf,calendar,ridge,test,0.11,
16.013689968301637,28.081902100916608,35.19205312118399,2200,275,global,austin,calendar,random_forest,val,29.43,
15.818053412985845,29.481178254367272,31.368850190504332,2208,276,global,austin,calendar,random_forest,test,29.43,
51.50034072923451,135.69224626230263,46.03386866368221,1925,275,global,chicago,calendar,random_forest,val,29.44,
56.42890042379004,128.81029492136022,39.32921597888176,1932,276,global,chicago,calendar,random_forest,test,29.44,
158.47436751320726,353.24781591881504,17.26046492096395,2200,275,global,nyc,calendar,random_forest,val,29.45,
192.9762800838398,425.0419834491093,16.62743430322741,2208,276,global,nyc,calendar,random_forest,test,29.45,
29.33972105571594,70.71891734550962,28.226861056856045,2192,274,global,sf,calendar,random_forest,val,29.46,
31.72604545211215,79.99954861613692,71.56877701402561,2200,275,global,sf,calendar,random_forest,test,29.46,
15.119255223201327,27.45324407379017,29.400521567358044,2200,275,global,austin,calendar,lgbm_point,val,4.47,
15.251444017533847,30.41042764453,27.96787541751308,2208,276,global,austin,calendar,lgbm_point,test,4.47,
49.156678607863284,134.6802154603017,32.24935721002378,1925,275,global,chicago,calendar,lgbm_point,val,4.48,
53.16204447081768,128.4122069842365,28.019673603954182,1932,276,global,chicago,calendar,lgbm_point,test,4.48,
143.21751787925027,338.06569923923763,14.400463005692668,2200,275,global,nyc,calendar,lgbm_point,val,4.49,
182.25370308396995,423.177472362286,14.948253910692966,2208,276,global,nyc,calendar,lgbm_point,test,4.49,
28.55997138958291,67.29864923651354,22.548624455467053,2192,274,global,sf,calendar,lgbm_point,val,4.5,
30.33529153836181,78.21388760549975,62.36388369440963,2200,275,global,sf,calendar,lgbm_point,test,4.5,
30.280649350649348,49.978467719824316,52.458263892808624,2200,275,global,austin,weather,naive_trailing7,val,0.02,
30.371376811594203,50.156071302136,48.159494852497794,2208,276,global,austin,weather,naive_trailing7,test,0.02,
105.76860853432281,188.8002548772577,85.34467540320014,1925,275,global,chicago,weather,naive_trailing7,val,0.03,
111.46058858325938,201.99423320382726,84.0762069834104,1932,276,global,chicago,weather,naive_trailing7,test,0.03,
245.53357142857143,461.6407075490844,27.237728728147943,2200,275,global,nyc,weather,naive_trailing7,val,0.04,
305.6182712215321,571.3918531972411,27.37934710999777,2208,276,global,nyc,weather,naive_trailing7,test,0.04,
42.45555265901981,92.11746887749817,34.97082200834225,2192,274,global,sf,weather,naive_trailing7,val,0.05,
44.76902597402597,97.8083661259611,75.40324061281484,2200,275,global,sf,weather,naive_trailing7,test,0.05,
20.517272727272726,39.2618019315096,40.014678512769706,2200,275,global,austin,weather,seasonal_naive7,val,0.02,
21.61322463768116,42.77520656994481,38.985340929136555,2208,276,global,austin,weather,seasonal_naive7,test,0.02,
70.68987012987013,188.11561242056342,55.50517528265202,1925,275,global,chicago,weather,seasonal_naive7,val,0.03,
84.23757763975155,198.97115415641383,49.110728372275986,1932,276,global,chicago,weather,seasonal_naive7,test,0.03,
226.67181818181817,494.43669417373803,26.362787181501464,2200,275,global,nyc,weather,seasonal_naive7,val,0.04,
282.4388586956522,644.0911805190813,25.246462590260744,2208,276,global,nyc,weather,seasonal_naive7,test,0.04,
37.60492700729927,87.9001590226342,34.06746419808784,2192,274,global,sf,weather,seasonal_naive7,val,0.04,
43.78636363636364,108.41276342168976,91.2024374709818,2200,275,global,sf,weather,seasonal_naive7,test,0.05,
21.94969927690652,36.132729604976156,48.4387444718447,2200,275,global,austin,weather,ridge,val,0.12,
22.681804752694756,38.172102030458746,42.95442960291289,2208,276,global,austin,weather,ridge,test,0.12,
69.24371747021341,156.0050905472114,53.579727580000025,1925,275,global,chicago,weather,ridge,val,0.13,
76.17669651642173,153.57521841846,50.53708746904516,1932,276,global,chicago,weather,ridge,test,0.13,
169.15571545967777,367.1036861960862,20.044280920303432,2200,275,global,nyc,weather,ridge,val,0.14,
214.7151642528043,431.14638890535446,19.95263872118688,2208,276,global,nyc,weather,ridge,test,0.14,
37.51839988296698,80.90521314089344,61.3778878008349,2192,274,global,sf,weather,ridge,val,0.15,
39.90848137494634,90.8983824170833,99.15615603510287,2200,275,global,sf,weather,ridge,test,0.15,
17.258547946040906,31.22040751192305,38.399681015614426,2200,275,global,austin,weather,random_forest,val,36.32,
17.511403832280696,33.58240959280649,35.082356268325924,2208,276,global,austin,weather,random_forest,test,36.33,
55.272339565904936,142.5175662595939,48.55539195651388,1925,275,global,chicago,weather,random_forest,val,36.33,
61.140896395761736,135.92202331031723,42.33770617654265,1932,276,global,chicago,weather,random_forest,test,36.34,
163.27386903590067,355.8295953369582,18.55392475230506,2200,275,global,nyc,weather,random_forest,val,36.35,
199.21383850130064,424.4608301546012,17.943150949767738,2208,276,global,nyc,weather,random_forest,test,36.35,
31.02788998274832,73.82407397122468,29.89157022261591,2192,274,global,sf,weather,random_forest,val,36.36,
34.193825975937166,87.6834397078455,70.71586382977702,2200,275,global,sf,weather,random_forest,test,36.36,
16.8466675563474,31.457555232195325,33.291716773383946,2200,275,global,austin,weather,lgbm_point,val,4.23,
17.169240640710044,33.38820097826536,31.404518274736365,2208,276,global,austin,weather,lgbm_point,test,4.24,
55.90059678664886,144.18331335909804,40.32721855345314,1925,275,global,chicago,weather,lgbm_point,val,4.24,
60.453197149788025,140.3520815232932,36.04554977037575,1932,276,global,chicago,weather,lgbm_point,test,4.25,
152.84942556086264,343.2535407362334,16.276065107643053,2200,275,global,nyc,weather,lgbm_point,val,4.25,
192.82151958283345,423.77469506113636,16.7276937905783,2208,276,global,nyc,weather,lgbm_point,test,4.26,
30.881792222616752,73.53624889668825,24.99064226178533,2192,274,global,sf,weather,lgbm_point,val,4.26,
34.51109384058222,87.98040939098047,65.09184298017267,2200,275,global,sf,weather,lgbm_point,test,4.26,
30.280649350649348,49.978467719824316,52.458263892808624,2200,275,global,austin,calendar_weather,naive_trailing7,val,0.02,
30.371376811594203,50.156071302136,48.159494852497794,2208,276,global,austin,calendar_weather,naive_trailing7,test,0.02,
105.76860853432281,188.8002548772577,85.34467540320014,1925,275,global,chicago,calendar_weather,naive_trailing7,val,0.03,
111.46058858325938,201.99423320382726,84.0762069834104,1932,276,global,chicago,calendar_weather,naive_trailing7,test,0.03,
245.53357142857143,461.6407075490844,27.237728728147943,2200,275,global,nyc,calendar_weather,naive_trailing7,val,0.03,
305.6182712215321,571.3918531972411,27.37934710999777,2208,276,global,nyc,calendar_weather,naive_trailing7,test,0.04,
42.45555265901981,92.11746887749817,34.97082200834225,2192,274,global,sf,calendar_weather,naive_trailing7,val,0.04,
44.76902597402597,97.8083661259611,75.40324061281484,2200,275,global,sf,calendar_weather,naive_trailing7,test,0.05,
20.517272727272726,39.2618019315096,40.014678512769706,2200,275,global,austin,calendar_weather,seasonal_naive7,val,0.02,
21.61322463768116,42.77520656994481,38.985340929136555,2208,276,global,austin,calendar_weather,seasonal_naive7,test,0.02,
70.68987012987013,188.11561242056342,55.50517528265202,1925,275,global,chicago,calendar_weather,seasonal_naive7,val,0.03,
84.23757763975155,198.97115415641383,49.110728372275986,1932,276,global,chicago,calendar_weather,seasonal_naive7,test,0.03,
226.67181818181817,494.43669417373803,26.362787181501464,2200,275,global,nyc,calendar_weather,seasonal_naive7,val,0.04,
282.4388586956522,644.0911805190813,25.246462590260744,2208,276,global,nyc,calendar_weather,seasonal_naive7,test,0.04,
37.60492700729927,87.9001590226342,34.06746419808784,2192,274,global,sf,calendar_weather,seasonal_naive7,val,0.05,
43.78636363636364,108.41276342168976,91.2024374709818,2200,275,global,sf,calendar_weather,seasonal_naive7,test,0.05,
23.49872507875511,35.61852176303428,55.80761534371469,2200,275,global,austin,calendar_weather,ridge,val,0.13,
24.333261117341248,37.85909335310254,52.76707866830429,2208,276,global,austin,calendar_weather,ridge,test,0.13,
67.58983286775286,153.3679218804322,47.741537711614185,1925,275,global,chicago,calendar_weather,ridge,val,0.14,
73.41095763266433,149.24377155078705,44.85297954794862,1932,276,global,chicago,calendar_weather,ridge,test,0.14,
167.1186038947169,365.4014365193832,19.283274135055162,2200,275,global,nyc,calendar_weather,ridge,val,0.15,
212.21084208169825,430.2167754247851,19.11167302086591,2208,276,global,nyc,calendar_weather,ridge,test,0.15,
38.410331423911835,79.03006854022111,108.04118409717003,2192,274,global,sf,calendar_weather,ridge,val,0.16,
40.970998815957905,88.71325893509675,161.91765396648242,2200,275,global,sf,calendar_weather,ridge,test,0.16,
16.451947740833926,28.934584773504604,36.96906796874324,2200,275,global,austin,calendar_weather,random_forest,val,43.85,
16.33931357630323,30.570314340257095,32.565416392946595,2208,276,global,austin,calendar_weather,random_forest,test,43.85,
51.03384399685407,133.443986845582,43.912587726745485,1925,275,global,chicago,calendar_weather,random_forest,val,43.85,
55.6790779132218,127.63470796739227,37.3590228680227,1932,276,global,chicago,calendar_weather,random_forest,test,43.86,
155.16018819512595,347.04089676458653,16.893380644839837,2200,275,global,nyc,calendar_weather,random_forest,val,43.86,
188.261873414698,409.7013891502586,16.3052268114796,2208,276,global,nyc,calendar_weather,random_forest,test,43.87,
28.940863952966595,69.25644197785519,28.138812353971154,2192,274,global,sf,calendar_weather,random_forest,val,43.87,
31.59227986882646,80.83133668195376,69.28200033996205,2200,275,global,sf,calendar_weather,random_forest,test,43.88,
15.082031765318044,27.581924036666663,29.476744713511515,2200,275,global,austin,calendar_weather,lgbm_point,val,4.19,
15.45350535664976,30.462481403973666,27.99055792905471,2208,276,global,austin,calendar_weather,lgbm_point,test,4.19,
47.94101014974246,132.6897724852963,31.50931039704041,1925,275,global,chicago,calendar_weather,lgbm_point,val,4.2,
52.49911946685754,128.81305178234297,27.63282561037442,1932,276,global,chicago,calendar_weather,lgbm_point,test,4.2,
133.63590490007718,319.9025021002684,13.64370252430118,2200,275,global,nyc,calendar_weather,lgbm_point,val,4.21,
168.38800849915992,394.7285840436625,14.015795663608104,2208,276,global,nyc,calendar_weather,lgbm_point,test,4.21,
27.196073959419877,64.19771602193589,23.109910763852984,2192,274,global,sf,calendar_weather,lgbm_point,val,4.22,
29.708938493659495,75.39523866116355,64.47543194899158,2200,275,global,sf,calendar_weather,lgbm_point,test,4.22,
30.280649350649348,49.978467719824316,52.458263892808624,2200,275,global,austin,calendar_weather_lagged_only,naive_trailing7,val,0.02,
30.371376811594203,50.156071302136,48.159494852497794,2208,276,global,austin,calendar_weather_lagged_only,naive_trailing7,test,0.02,
105.76860853432281,188.8002548772577,85.34467540320014,1925,275,global,chicago,calendar_weather_lagged_only,naive_trailing7,val,0.03,
111.46058858325938,201.99423320382726,84.0762069834104,1932,276,global,chicago,calendar_weather_lagged_only,naive_trailing7,test,0.03,
245.53357142857143,461.6407075490844,27.237728728147943,2200,275,global,nyc,calendar_weather_lagged_only,naive_trailing7,val,0.04,
305.6182712215321,571.3918531972411,27.37934710999777,2208,276,global,nyc,calendar_weather_lagged_only,naive_trailing7,test,0.04,
42.45555265901981,92.11746887749817,34.97082200834225,2192,274,global,sf,calendar_weather_lagged_only,naive_trailing7,val,0.05,
44.76902597402597,97.8083661259611,75.40324061281484,2200,275,global,sf,calendar_weather_lagged_only,naive_trailing7,test,0.05,
20.517272727272726,39.2618019315096,40.014678512769706,2200,275,global,austin,calendar_weather_lagged_only,seasonal_naive7,val,0.02,
21.61322463768116,42.77520656994481,38.985340929136555,2208,276,global,austin,calendar_weather_lagged_only,seasonal_naive7,test,0.02,
70.68987012987013,188.11561242056342,55.50517528265202,1925,275,global,chicago,calendar_weather_lagged_only,seasonal_naive7,val,0.03,
84.23757763975155,198.97115415641383,49.110728372275986,1932,276,global,chicago,calendar_weather_lagged_only,seasonal_naive7,test,0.03,
226.67181818181817,494.43669417373803,26.362787181501464,2200,275,global,nyc,calendar_weather_lagged_only,seasonal_naive7,val,0.03,
282.4388586956522,644.0911805190813,25.246462590260744,2208,276,global,nyc,calendar_weather_lagged_only,seasonal_naive7,test,0.04,
37.60492700729927,87.9001590226342,34.06746419808784,2192,274,global,sf,calendar_weather_lagged_only,seasonal_naive7,val,0.04,
43.78636363636364,108.41276342168976,91.2024374709818,2200,275,global,sf,calendar_weather_lagged_only,seasonal_naive7,test,0.05,
22.898247389473628,35.42380261485428,52.555046757931166,2200,275,global,austin,calendar_weather_lagged_only,ridge,val,0.1,
24.331491109373626,37.72851963017922,53.05682315260525,2208,276,global,austin,calendar_weather_lagged_only,ridge,test,0.11,
67.49319175174539,153.45832857269545,48.121174025614756,1925,275,global,chicago,calendar_weather_lagged_only,ridge,val,0.11,
72.99653168698629,149.0651417048208,44.887926910178834,1932,276,global,chicago,calendar_weather_lagged_only,ridge,test,0.12,
167.8096774565136,365.5445664552496,19.451006231532403,2200,275,global,nyc,calendar_weather_lagged_only,ridge,val,0.12,
212.39118333145535,430.1453659499704,19.19351680847374,2208,276,global,nyc,calendar_weather_lagged_only,ridge,test,0.13,
38.23782326790751,79.2189088621691,101.58660568924537,2192,274,global,sf,calendar_weather_lagged_only,ridge,val,0.13,
40.6940948584979,88.623200744105,157.00340268034802,2200,275,global,sf,calendar_weather_lagged_only,ridge,test,0.14,
16.133418718215566,28.208990841811044,36.06701217549629,2200,275,global,austin,calendar_weather_lagged_only,random_forest,val,36.49,
15.982017431045776,30.057763355421688,31.710954559307474,2208,276,global,austin,calendar_weather_lagged_only,random_forest,test,36.5,
51.39490587277046,134.59838145176155,44.93477816603571,1925,275,global,chicago,calendar_weather_lagged_only,random_forest,val,36.5,
56.00210334122087,127.36606268331813,38.6180957086047,1932,276,global,chicago,calendar_weather_lagged_only,random_forest,test,36.5,
159.6509773339327,355.06481006810674,17.16196166152496,2200,275,global,nyc,calendar_weather_lagged_only,random_forest,val,36.51,
191.86600677726733,419.8418204038013,16.424687976050183,2208,276,global,nyc,calendar_weather_lagged_only,random_forest,test,36.51,
29.426109929630634,70.86785078604623,28.26447820712267,2192,274,global,sf,calendar_weather_lagged_only,random_forest,val,36.52,
31.851056981510556,80.20479621349668,70.95222851393727,2200,275,global,sf,calendar_weather_lagged_only,random_forest,test,36.52,
14.975931670417511,27.514182273266254,29.842949259443895,2200,275,global,austin,calendar_weather_lagged_only,lgbm_point,val,5.15,
15.266412382641226,30.420430420906374,28.13899526330529,2208,276,global,austin,calendar_weather_lagged_only,lgbm_point,test,5.15,
48.599097318631166,132.3639260576878,32.71755740280792,1925,275,global,chicago,calendar_weather_lagged_only,lgbm_point,val,5.16,
53.064108491882806,128.27726864982372,27.526752359984958,1932,276,global,chicago,calendar_weather_lagged_only,lgbm_point,test,5.16,
145.96764923766685,340.367431030442,14.593717610188342,2200,275,global,nyc,calendar_weather_lagged_only,lgbm_point,val,5.17,
180.75566902181632,419.3195331972187,14.733730637323866,2208,276,global,nyc,calendar_weather_lagged_only,lgbm_point,test,5.17,
27.871529319147776,67.1714446138862,22.887648135220108,2192,274,global,sf,calendar_weather_lagged_only,lgbm_point,val,5.18,
30.768157762280513,79.31271007478563,63.336179118131106,2200,275,global,sf,calendar_weather_lagged_only,lgbm_point,test,5.18,
24.47004231789987,41.41838207008182,51.88188169273137,2208,276,loco_zero_shot_censored,austin,calendar_weather,lgbm_point,test,,2024-05-04
68.56904078463894,147.53306735879892,40.379027332682774,1932,276,loco_zero_shot_censored,chicago,calendar_weather,lgbm_point,test,,2024-05-03
411.1147148709741,828.2555975575672,22.74180345838553,2208,276,loco_zero_shot_censored,nyc,calendar_weather,lgbm_point,test,,2024-05-03
31.670272253078736,79.39620899613563,64.66601648816246,2200,275,loco_zero_shot_censored,sf,calendar_weather,lgbm_point,test,,2024-05-05
